isDGA,num_nouns,num_verbs,num_adverbs,num_adjectives,num_others,similarity_avg,noun_ratio,verb_ratio,adverb_ratio,adjectives_ratio,others_ratio
1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.10879632085561752,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,0.17590294778347015,0.0,0.5,0.5,0.0,0.0
1,1,0,0,1,0,0.12159717082977295,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.09010040760040283,1.0,0.0,0.0,0.0,0.0
1,1,1,0,1,0,0.04971244974876754,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
1,1,0,1,0,0,0.2247341424226761,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.02559390664100647,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,0.12090457230806351,0.0,0.5,0.5,0.0,0.0
1,1,0,1,0,0,0.12291628867387772,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.38539451360702515,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,0.04638306424021721,0.0,0.5,0.5,0.0,0.0
1,1,0,1,0,0,-0.01050798874348402,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.18827131390571594,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.029973581433296204,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.026224268600344658,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,-0.003314896486699581,0.5,0.0,0.0,0.0,0.5
1,1,1,0,0,0,0.03579777106642723,0.5,0.5,0.0,0.0,0.0
1,1,0,1,0,0,0.06884279102087021,0.5,0.0,0.5,0.0,0.0
1,1,0,0,1,0,0.0690857470035553,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.014258516021072865,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.03791693225502968,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.16430287063121796,0.5,0.0,0.5,0.0,0.0
1,1,1,0,0,0,0.05497223883867264,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.12287221103906631,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.015056855976581573,0.5,0.0,0.0,0.0,0.5
1,0,0,0,1,1,0.01951313577592373,0.0,0.0,0.0,0.5,0.5
1,2,0,0,0,0,-0.013689035549759865,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.03390863165259361,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.06043066456913948,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.059743672609329224,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,-0.03416909649968147,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.13849616050720215,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.022547008469700813,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,-0.00929044559597969,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.06948237121105194,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.027900483459234238,0.5,0.0,0.0,0.5,0.0
1,1,1,0,0,0,0.1281476616859436,0.5,0.5,0.0,0.0,0.0
1,1,1,0,0,0,0.16427335143089294,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.10283192247152328,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.09527288377285004,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.06414364278316498,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,-0.029684918001294136,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.4356479346752167,0.5,0.0,0.0,0.5,0.0
1,1,0,1,0,0,0.05682871490716934,0.5,0.0,0.5,0.0,0.0
1,1,0,0,1,0,0.1568232625722885,0.5,0.0,0.0,0.5,0.0
1,1,0,1,0,0,-0.019272705540060997,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.09152732789516449,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,-0.040160175412893295,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.08627589046955109,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.044493503868579865,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.31674978137016296,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.056883275508880615,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.14645865559577942,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.03864242136478424,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.15513530373573303,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,0.2019970417022705,0.0,0.5,0.5,0.0,0.0
1,0,1,1,0,0,0.03174618259072304,0.0,0.5,0.5,0.0,0.0
1,1,1,0,0,0,0.11104171723127365,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.026726871728897095,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.20380878448486328,0.5,0.0,0.5,0.0,0.0
1,1,1,0,0,0,-0.01843329519033432,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.06215892359614372,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.07266933470964432,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.038883451372385025,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.03303103521466255,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.18476828932762146,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.05909980461001396,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.10919743031263351,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.06569628417491913,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,-0.014640916138887405,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.07011295855045319,0.5,0.5,0.0,0.0,0.0
1,1,0,1,0,0,0.11953834444284439,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.09685920178890228,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.05168302357196808,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.1401730328798294,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.03842957317829132,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.12089120596647263,0.5,0.0,0.0,0.0,0.5
1,1,0,0,1,0,0.04653693735599518,0.5,0.0,0.0,0.5,0.0
1,0,1,0,1,1,0.16594911615053812,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
1,2,0,0,0,0,0.21525949239730835,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.017589712515473366,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.13854749500751495,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.12893454730510712,0.5,0.0,0.0,0.5,0.0
1,1,1,0,0,0,0.15845324099063873,0.5,0.5,0.0,0.0,0.0
1,1,0,0,1,0,0.015802020207047462,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.06499481946229935,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.07197882235050201,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.020142845809459686,1.0,0.0,0.0,0.0,0.0
1,0,0,1,1,0,0.13838428258895874,0.0,0.0,0.5,0.5,0.0
1,1,1,0,0,0,0.1178026795387268,0.5,0.5,0.0,0.0,0.0
1,1,0,0,1,0,0.07011105120182037,0.5,0.0,0.0,0.5,0.0
1,1,1,0,0,0,0.017206180840730667,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.09794727712869644,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.042815566062927246,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.19750939309597015,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.10701750218868256,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.05649064481258392,0.5,0.0,0.0,0.5,0.0
1,0,1,1,0,0,0.042164091020822525,0.0,0.5,0.5,0.0,0.0
1,2,1,0,0,0,0.11217799037694931,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
1,1,0,0,1,0,-0.027469439432024956,0.5,0.0,0.0,0.5,0.0
1,1,1,0,0,0,-0.015909824520349503,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.2493090033531189,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.13038420677185059,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.052112046629190445,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.11012531071901321,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.1858672946691513,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.2892049551010132,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,-0.030181579291820526,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.021276282146573067,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.007500870153307915,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.1319718211889267,0.5,0.0,0.0,0.5,0.0
1,1,1,0,0,0,0.08824364840984344,0.5,0.5,0.0,0.0,0.0
1,1,0,1,0,0,0.04687255248427391,0.5,0.0,0.5,0.0,0.0
1,1,1,0,0,0,0.02264587953686714,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,-0.006336726248264313,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.04442267492413521,0.5,0.0,0.0,0.0,0.5
1,0,1,0,0,1,0.1228191927075386,0.0,0.5,0.0,0.0,0.5
1,0,0,0,2,0,0.0946052297949791,0.0,0.0,0.0,1.0,0.0
1,1,0,0,1,0,-0.06807268410921097,0.5,0.0,0.0,0.5,0.0
1,1,1,0,0,0,0.07752175629138947,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,-0.05216576159000397,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,-0.04999467730522156,0.5,0.0,0.0,0.5,0.0
1,1,0,1,0,0,0.09736452251672745,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.05137908086180687,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.06596411764621735,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.06943228840827942,1.0,0.0,0.0,0.0,0.0
1,0,0,1,1,0,0.01598191261291504,0.0,0.0,0.5,0.5,0.0
1,2,0,0,0,0,0.24815063178539276,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.03377377986907959,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.006648633629083633,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.02064996212720871,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.1833411008119583,0.5,0.0,0.5,0.0,0.0
1,1,1,0,0,0,0.01367619913071394,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.19054822623729706,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.3585086464881897,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.055522263050079346,1.0,0.0,0.0,0.0,0.0
1,0,0,1,1,0,0.06519879400730133,0.0,0.0,0.5,0.5,0.0
1,0,1,0,1,0,0.23080241680145264,0.0,0.5,0.0,0.5,0.0
1,1,0,0,1,0,0.06240611895918846,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.1258242279291153,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.06332287937402725,0.5,0.0,0.0,0.0,0.5
1,1,0,0,0,1,0.0,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.15953898429870605,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.007608461659401655,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.1140809878706932,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.12601441144943237,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,0.07812255620956421,0.0,0.5,0.5,0.0,0.0
1,1,0,0,0,1,-0.0029361979104578495,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.0526648573577404,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.07050736248493195,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.03134431689977646,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.11122206598520279,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.036260537803173065,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.02434961125254631,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.20995542407035828,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.06989993900060654,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.11987874656915665,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.11869599670171738,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.0073826550506055355,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,-0.04119953140616417,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.11854680627584457,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.016361089423298836,0.5,0.0,0.0,0.0,0.5
1,1,1,0,0,0,0.09424015134572983,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.05346553400158882,1.0,0.0,0.0,0.0,0.0
1,0,0,0,1,1,0.16981208324432373,0.0,0.0,0.0,0.5,0.5
1,2,0,0,0,0,-0.008137740194797516,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,0.11575496196746826,0.0,0.5,0.5,0.0,0.0
1,1,0,1,0,0,0.1348138004541397,0.5,0.0,0.5,0.0,0.0
1,1,0,0,1,0,0.02769741415977478,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.03450693562626839,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.30109700560569763,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,-0.04575422406196594,0.5,0.0,0.0,0.5,0.0
1,0,1,0,0,2,0.04621682067712148,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
1,2,0,0,0,0,0.008827809244394302,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.1306012123823166,0.5,0.0,0.5,0.0,0.0
1,1,0,0,0,1,0.10104936361312866,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.002556542633101344,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,-0.019524291157722473,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.03894437849521637,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.14070577919483185,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.09710310399532318,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.06866034120321274,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.2468024641275406,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.06585782766342163,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.12879924476146698,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.07710260897874832,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0407230406999588,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.001551276771351695,1.0,0.0,0.0,0.0,0.0
1,0,0,2,0,0,0.10877560824155807,0.0,0.0,1.0,0.0,0.0
1,2,0,0,0,0,0.16030533611774445,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.09568538516759872,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.29958251118659973,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.12035367637872696,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.17123869061470032,0.5,0.0,0.0,0.5,0.0
1,1,0,1,0,0,0.18092818558216095,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.037152424454689026,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,-0.028604688122868538,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.02051047794520855,1.0,0.0,0.0,0.0,0.0
1,0,1,0,1,0,0.1725439727306366,0.0,0.5,0.0,0.5,0.0
1,1,0,0,1,0,0.1569797843694687,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.027379756793379784,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,0.06902457028627396,0.0,0.5,0.5,0.0,0.0
1,2,0,0,0,0,0.07817678898572922,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.02237578295171261,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.02313501015305519,0.5,0.0,0.0,0.5,0.0
1,1,1,0,0,0,0.03360344469547272,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.05802161619067192,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.046707622706890106,0.5,0.0,0.0,0.0,0.5
1,1,0,0,1,0,0.07317031919956207,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.024513158947229385,1.0,0.0,0.0,0.0,0.0
1,0,0,1,1,0,0.04663991183042526,0.0,0.0,0.5,0.5,0.0
1,2,0,0,0,0,0.05183694511651993,1.0,0.0,0.0,0.0,0.0
1,0,1,0,0,1,0.06585770100355148,0.0,0.5,0.0,0.0,0.5
1,2,0,0,0,0,0.1267804503440857,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.024978548288345337,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.004674091469496489,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.0886288583278656,0.5,0.5,0.0,0.0,0.0
1,0,1,1,0,0,0.24212098121643066,0.0,0.5,0.5,0.0,0.0
1,1,0,0,1,0,0.07161355018615723,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.05681796371936798,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.03200375288724899,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,-0.033578868955373764,0.0,0.5,0.5,0.0,0.0
1,2,0,0,0,0,0.12805703282356262,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0,0,1,1,0.5837563276290894,0.0,0.0,0.0,0.5,0.5
1,2,0,0,0,0,0.20360404253005981,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.008795272558927536,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.015028492547571659,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.24580618739128113,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.17888398468494415,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.05132799968123436,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.08799604326486588,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.07829760760068893,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.08918645977973938,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.19285032153129578,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.03381183370947838,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.018221231177449226,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.12582126259803772,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,-0.004764985293149948,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.09664668887853622,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.16684454679489136,0.5,0.5,0.0,0.0,0.0
1,0,0,0,2,0,0.18405577540397644,0.0,0.0,0.0,1.0,0.0
1,1,0,0,1,0,0.022368134930729866,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.12146037071943283,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.08088915795087814,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.029059700667858124,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.05650290474295616,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.006023795809596777,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,-0.016364838927984238,0.5,0.0,0.0,0.5,0.0
1,1,0,1,0,0,0.14365173876285553,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.08725371956825256,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.04305581748485565,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.06347698718309402,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.3475607633590698,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.11615952104330063,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,-0.02768106944859028,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.14331847429275513,1.0,0.0,0.0,0.0,0.0
1,0,1,0,0,1,0.2284989356994629,0.0,0.5,0.0,0.0,0.5
1,2,0,0,0,1,0.09932219857970874,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
1,2,0,0,0,0,0.06572390347719193,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.014584465883672237,1.0,0.0,0.0,0.0,0.0
1,0,0,1,1,0,0.016167134046554565,0.0,0.0,0.5,0.5,0.0
1,2,0,0,0,0,0.07998669147491455,1.0,0.0,0.0,0.0,0.0
1,0,0,0,2,0,0.12537790834903717,0.0,0.0,0.0,1.0,0.0
1,1,0,0,0,1,0.07448740303516388,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.03682135418057442,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.03946202993392944,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.04444333538413048,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.1326761245727539,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.16919173300266266,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.02296614833176136,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.050295181572437286,0.5,0.5,0.0,0.0,0.0
1,0,0,1,0,1,0.07765627652406693,0.0,0.0,0.5,0.0,0.5
1,1,0,0,0,1,0.047875385731458664,0.5,0.0,0.0,0.0,0.5
1,1,0,0,1,0,-0.002133182482793927,0.5,0.0,0.0,0.5,0.0
1,1,0,0,0,1,0.07756689935922623,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.07030221819877625,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.06824567914009094,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.1679571121931076,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.012578322552144527,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.10307836532592773,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.028948692604899406,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.04687334969639778,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.0035305095370858908,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.055195458233356476,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.0638292133808136,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.13952527940273285,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.010189938358962536,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.09834899753332138,0.5,0.0,0.5,0.0,0.0
1,1,1,0,0,0,0.14710494875907898,0.5,0.5,0.0,0.0,0.0
1,0,1,0,1,0,0.13342925906181335,0.0,0.5,0.0,0.5,0.0
1,2,0,0,0,0,0.07019106298685074,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.07098061591386795,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.006059266161173582,0.5,0.5,0.0,0.0,0.0
1,1,0,1,0,0,-0.006607129704207182,0.5,0.0,0.5,0.0,0.0
1,1,1,0,0,0,-0.041176971048116684,0.5,0.5,0.0,0.0,0.0
1,1,1,0,0,0,0.05015568807721138,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.053916916251182556,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,-0.006387853529304266,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.09888290613889694,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.04677966609597206,1.0,0.0,0.0,0.0,0.0
1,0,0,1,0,1,-0.0857592225074768,0.0,0.0,0.5,0.0,0.5
1,2,0,0,0,0,0.023588955402374268,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.05152437463402748,0.5,0.0,0.0,0.5,0.0
1,1,0,0,0,1,0.0,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.032754961401224136,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.031463831663131714,1.0,0.0,0.0,0.0,0.0
1,0,1,0,1,0,0.16866369545459747,0.0,0.5,0.0,0.5,0.0
1,1,0,1,0,0,0.11114614456892014,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.24823600053787231,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.09118694812059402,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.04160325229167938,0.5,0.0,0.0,0.5,0.0
1,1,1,0,0,0,0.1640375256538391,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.040131550282239914,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,-0.02444482408463955,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,-0.004398323595523834,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.15645958483219147,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.19049663841724396,1.0,0.0,0.0,0.0,0.0
1,0,1,0,0,1,0.139190211892128,0.0,0.5,0.0,0.0,0.5
1,0,0,0,1,1,0.2606793940067291,0.0,0.0,0.0,0.5,0.5
1,0,0,1,1,0,0.11741188168525696,0.0,0.0,0.5,0.5,0.0
1,2,0,0,0,0,0.09665010124444962,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.05136631429195404,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.035326581448316574,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.08880988508462906,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.04581466317176819,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.005056660622358322,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.021756302565336227,1.0,0.0,0.0,0.0,0.0
1,0,0,0,2,0,0.11374162882566452,0.0,0.0,0.0,1.0,0.0
1,0,0,0,2,0,0.19486398994922638,0.0,0.0,0.0,1.0,0.0
1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,1,0,0.07048580050468445,0.0,0.0,0.5,0.5,0.0
1,1,0,0,0,1,0.11377427726984024,0.5,0.0,0.0,0.0,0.5
